geoid,geoid_year,state,county,state_fips_code,county_fips_code,total_cdfi_lending,med_mortgage_loan,med_property_value,med_sba_504_loan,med_sba_7a_loan,num_mortgage_loans,num_mortgage_denials,num_mortgages_origin,num_sba_504_loans,num_sba_7a_loans,pop_pct_2plus_races,pop_pct_white,pop_pct_black,pop_pct_american_indian,pop_pct_asian,pop_pct_native_hawaiian,pop_pct_other_race
12011080200,2020, Florida, Broward County,12,11,21033.836061423153,355000.0,525000.0,,457500.0,96,20,34,,5,17.3,78.5,0.5,0.8,2.9,0.0,0.1
12011090102,2020, Florida, Broward County,12,11,419215.6727306961,365000.0,495000.0,,3850000.0,148,30,68,,3,32.4,61.5,2.0,0.0,0.0,0.0,4.1
12011090103,2020, Florida, Broward County,12,11,182641.84894006487,325000.0,515000.0,1085000.0,,321,86,141,2,,20.2,75.0,2.3,0.0,0.0,0.0,2.5
12011090104,2020, Florida, Broward County,12,11,309411.6,275000.0,445000.0,,112500.0,313,78,143,,4,18.8,76.6,3.1,0.0,0.0,0.0,1.6
12011090301,2020, Florida, Broward County,12,11,31894.0,385000.0,535000.0,840000.0,165000.0,53,9,23,1,2,27.5,57.7,9.4,0.0,0.0,0.0,5.4
12011090303,2020, Florida, Broward County,12,11,21712.000000000004,295000.0,435000.0,780000.0,650000.0,69,15,35,10,6,26.6,61.8,9.9,0.0,0.8,0.0,0.9
12011090304,2020, Florida, Broward County,12,11,21712.000000000004,325000.0,455000.0,,,231,56,98,,,36.8,45.3,6.0,0.0,8.7,0.0,3.2
12011090503,2020, Florida, Broward County,12,11,145397.0,255000.0,795000.0,165000.0,300000.0,146,34,71,5,3,2.6,93.9,3.5,0.0,0.0,0.0,0.0
12011090601,2020, Florida, Broward County,12,11,66233.0,275000.0,425000.0,380000.0,36500.0,177,41,76,1,2,24.8,45.1,11.7,0.0,11.5,0.0,6.9
12011090700,2020, Florida, Broward County,12,11,125374.0,285000.0,445000.0,339000.0,150000.0,469,114,183,5,6,12.4,46.8,25.6,1.4,2.1,0.5,11.3
12011091100,2020, Florida, Broward County,12,11,18843.0,275000.0,405000.0,222000.0,240000.0,190,48,80,1,7,18.4,40.6,28.6,0.2,4.1,0.4,7.8
12011091300,2020, Florida, Broward County,12,11,45668.26550852969,285000.0,435000.0,,17500.0,230,62,87,,2,10.0,59.9,11.7,0.0,7.5,0.0,11.0
12011091500,2020, Florida, Broward County,12,11,33622.0,265000.0,365000.0,130000.0,52500.0,307,77,119,3,2,14.7,25.9,47.9,0.6,0.4,0.0,10.4
12011091701,2020, Florida, Broward County,12,11,116111.99999999997,295000.0,525000.0,,65000.0,222,45,96,,8,8.5,48.9,39.8,0.0,0.8,0.0,1.9
12011091802,2020, Florida, Broward County,12,11,42668.0,225000.0,405000.0,,70000.0,156,38,55,,2,20.1,33.4,42.8,0.4,0.0,0.0,3.3
12011091803,2020, Florida, Broward County,12,11,82884.0,275000.0,395000.0,441000.0,29500.0,181,33,74,1,2,14.4,21.6,59.5,0.0,0.4,0.0,4.2
12011100302,2020, Florida, Broward County,12,11,28045.5,165000.0,215000.0,731000.0,175000.0,55,8,23,5,3,16.9,54.8,21.8,0.0,1.8,0.0,4.7
12011100600,2020, Florida, Broward County,12,11,148609.67228807686,245000.0,365000.0,1787500.0,557500.0,295,62,116,2,2,24.3,40.4,26.8,2.7,1.1,0.0,4.7
12011110307,2020, Florida, Broward County,12,11,307487.0,285000.0,525000.0,,,349,65,162,,,15.7,63.3,16.8,0.0,1.4,0.0,2.9
12011110308,2020, Florida, Broward County,12,11,174291.0,275000.0,505000.0,,801750.0,298,61,132,,2,16.0,44.2,30.0,0.0,5.7,0.0,4.2
12011110313,2020, Florida, Broward County,12,11,89194.7344914703,245000.0,405000.0,489500.0,48500.0,252,56,104,2,5,13.4,56.2,18.5,0.0,6.3,0.0,5.5
12011110326,2020, Florida, Broward County,12,11,97550.0,325000.0,575000.0,,50000.0,289,54,145,,2,19.0,54.4,15.5,0.0,7.0,0.0,4.1
12011110328,2020, Florida, Broward County,12,11,171299.0,305000.0,585000.0,4368000.0,252500.0,279,61,125,1,12,19.7,52.1,16.4,0.0,8.8,0.0,3.1
12011110347,2020, Florida, Broward County,12,11,235462.66666666666,345000.0,585000.0,1543500.0,150000.0,349,77,150,2,5,16.3,59.2,7.9,0.0,12.3,0.0,4.3
12011110351,2020, Florida, Broward County,12,11,309479.9428289809,135000.0,195000.0,116000.0,65000.0,195,63,63,1,8,8.4,58.3,24.9,1.5,1.6,0.0,5.4
12011110353,2020, Florida, Broward County,12,11,370336.6666666666,335000.0,515000.0,,25000.0,212,41,103,,3,14.7,47.1,26.7,0.0,2.6,0.0,9.0
12011110360,2020, Florida, Broward County,12,11,808990.8,355000.0,645000.0,,70000.0,320,85,139,,3,26.8,17.0,40.6,0.9,13.6,0.0,1.0
12011110362,2020, Florida, Broward County,12,11,232157.4405427699,275000.0,445000.0,,70000.0,378,78,176,,3,15.9,31.4,27.8,0.0,20.5,0.0,4.3
12011110366,2020, Florida, Broward County,12,11,63889.8,245000.0,385000.0,1397000.0,25000.0,274,89,106,1,1,16.0,18.0,64.9,0.0,1.1,0.0,0.0
12011110402,2020, Florida, Broward County,12,11,162094.0,235000.0,435000.0,,25000.0,257,74,88,,3,5.2,13.1,78.8,0.0,1.9,0.0,0.9
12011110501,2020, Florida, Broward County,12,11,32592.0,255000.0,395000.0,,25000.0,168,41,62,,1,23.0,21.8,50.1,0.0,0.0,0.0,5.1
12013010100,2020, Florida, Calhoun County,12,13,256071.0,175000.0,185000.0,,100000.0,79,22,32,,3,5.0,88.5,6.1,0.4,0.0,0.0,0.0
12013010302,2020, Florida, Calhoun County,12,13,285972.0,115000.0,155000.0,54000.0,,91,30,33,1,,6.8,47.7,39.5,1.5,0.9,0.0,3.5
12015010200,2020, Florida, Charlotte County,12,15,293508.0,215000.0,355000.0,,,357,68,134,,,6.4,88.9,2.2,0.7,0.6,0.0,1.2
12015010302,2020, Florida, Charlotte County,12,15,335368.0,205000.0,315000.0,254000.0,710000.0,246,41,107,2,3,8.5,72.7,18.4,0.0,0.1,0.0,0.3
12015010402,2020, Florida, Charlotte County,12,15,125629.0,245000.0,605000.0,,5000.0,159,36,80,,1,0.4,97.1,1.1,0.0,0.3,0.0,1.1
12015020101,2020, Florida, Charlotte County,12,15,448507.00000000006,205000.0,385000.0,478000.0,,612,100,329,3,,4.4,81.6,13.1,0.0,0.4,0.0,0.5
12015020104,2020, Florida, Charlotte County,12,15,250410.0,145000.0,295000.0,1221000.0,758950.0,123,16,58,1,4,10.1,77.7,8.2,0.0,1.3,0.0,2.7
12015020402,2020, Florida, Charlotte County,12,15,192645.5,275000.0,395000.0,465500.0,666500.0,943,156,448,2,6,3.9,83.6,4.9,0.0,0.9,0.0,6.8
12015020502,2020, Florida, Charlotte County,12,15,40404.0,425000.0,725000.0,,,112,20,53,,,3.3,91.5,0.0,0.0,2.2,0.0,3.0
12015020900,2020, Florida, Charlotte County,12,15,388133.0,205000.0,295000.0,42000.0,100000.0,656,139,274,1,3,4.3,76.7,11.4,0.4,3.2,0.0,4.0
12017450202,2020, Florida, Citrus County,12,17,247339.0,135000.0,185000.0,,350000.0,594,98,297,,1,3.2,84.7,3.2,0.2,1.4,0.0,7.3
12017450305,2020, Florida, Citrus County,12,17,568822.7643208491,175000.0,275000.0,527000.0,200000.0,166,40,72,1,1,8.1,85.0,0.0,0.0,5.3,0.7,0.8
12017450306,2020, Florida, Citrus County,12,17,563264.2356791509,155000.0,225000.0,326000.0,900000.0,148,20,80,3,5,2.4,92.7,1.2,0.5,1.5,0.0,1.7
12017450309,2020, Florida, Citrus County,12,17,491459.8082204071,195000.0,265000.0,,310000.0,873,134,460,,3,16.2,76.8,4.1,0.0,0.3,0.0,2.7
12017450704,2020, Florida, Citrus County,12,17,616157.5,205000.0,375000.0,212000.0,1111500.0,250,44,121,3,1,1.2,96.4,1.3,0.5,0.6,0.0,0.0
12017451001,2020, Florida, Citrus County,12,17,153673.2,125000.0,205000.0,1158500.0,,150,36,77,2,,7.9,83.0,2.2,0.0,5.2,0.0,1.6
12017451103,2020, Florida, Citrus County,12,17,180618.27608014236,155000.0,215000.0,,,343,49,161,,,9.1,84.9,0.0,0.0,1.2,0.0,4.7
12017451502,2020, Florida, Citrus County,12,17,460085.17760582175,145000.0,205000.0,,350000.0,417,87,169,,3,2.4,96.6,0.1,0.3,0.7,0.0,0.0
12017451604,2020, Florida, Citrus County,12,17,195034.5,255000.0,355000.0,,,454,82,234,,,5.9,90.9,0.0,2.9,0.0,0.0,0.3
12017451606,2020, Florida, Citrus County,12,17,309653.15476595674,205000.0,315000.0,,626300.0,559,95,276,,1,2.9,92.5,0.4,0.0,3.1,0.0,1.1
12017451701,2020, Florida, Citrus County,12,17,72122.42729307755,305000.0,475000.0,707000.0,1220000.0,175,35,86,1,1,1.2,96.6,0.0,0.8,0.0,0.0,1.3
12017451702,2020, Florida, Citrus County,12,17,55177.572706922445,135000.0,185000.0,,1549000.0,95,23,37,,10,0.0,99.7,0.3,0.0,0.0,0.0,0.0
12019030205,2020, Florida, Clay County,12,19,457305.50593658484,305000.0,405000.0,,377500.0,1902,342,906,,4,11.7,50.4,26.5,0.0,7.1,0.0,4.3
12019030206,2020, Florida, Clay County,12,19,75053.0,315000.0,385000.0,,55000.0,780,103,355,,4,17.3,58.7,17.6,0.0,4.2,0.0,2.1
12019030209,2020, Florida, Clay County,12,19,72400.75136242513,175000.0,275000.0,682000.0,,287,67,138,1,,13.2,78.6,3.9,0.0,1.9,0.0,2.4
12019030600,2020, Florida, Clay County,12,19,41295.0,205000.0,305000.0,262000.0,347200.0,200,38,100,18,6,10.2,56.1,19.4,0.0,8.0,0.0,6.3
12019030708,2020, Florida, Clay County,12,19,174841.5,185000.0,315000.0,102000.0,49500.0,225,34,125,1,2,6.6,82.7,6.5,0.0,2.3,0.0,2.0
12019030904,2020, Florida, Clay County,12,19,84810.96911323075,235000.0,345000.0,777000.0,534300.0,417,87,192,2,9,12.1,50.9,31.6,0.0,1.2,0.0,4.2
12019030906,2020, Florida, Clay County,12,19,41642.5,165000.0,245000.0,900500.0,800000.0,248,45,112,4,1,5.7,57.1,34.9,0.0,0.7,0.0,1.6
12019980000,2020, Florida, Clay County,12,19,0.0,415000.0,765000.0,,,13,0,8,,,21.1,78.3,0.6,0.0,0.0,0.0,0.0
12021000200,2020, Florida, Collier County,12,21,38398.0,325000.0,925000.0,,698700.0,107,19,58,,1,17.4,75.8,2.7,0.0,0.0,0.0,4.1
12021000402,2020, Florida, Collier County,12,21,,715000.0,1635000.0,,,69,13,35,,,2.7,96.5,0.8,0.0,0.0,0.0,0.0
12021010102,2020, Florida, Collier County,12,21,,315000.0,785000.0,,250000.0,480,87,254,,15,3.1,91.8,0.5,0.0,3.4,0.0,1.2
12021010109,2020, Florida, Collier County,12,21,35704.0,485000.0,825000.0,,20000.0,164,22,91,,1,4.8,94.3,0.3,0.0,0.6,0.0,0.0
12021010111,2020, Florida, Collier County,12,21,4134.666666666666,255000.0,505000.0,,438000.0,153,31,73,,2,3.5,96.1,0.4,0.0,0.0,0.0,0.0
12021010401,2020, Florida, Collier County,12,21,18778.753132118836,295000.0,565000.0,628000.0,1345000.0,191,46,95,3,7,9.5,83.9,2.0,0.4,2.2,0.0,2.0
12021010416,2020, Florida, Collier County,12,21,78687.0,385000.0,805000.0,189000.0,499750.0,437,68,241,1,2,3.6,89.6,1.9,0.0,0.6,0.0,4.3
12021010423,2020, Florida, Collier County,12,21,93079.49977794012,405000.0,725000.0,1391500.0,250000.0,1103,169,574,2,7,9.5,74.3,10.5,0.0,2.6,0.0,3.1
12021010424,2020, Florida, Collier County,12,21,279274.5002220599,305000.0,555000.0,,250000.0,505,105,252,,5,12.3,83.7,2.9,0.0,0.7,0.0,0.3
12021010429,2020, Florida, Collier County,12,21,15652.161097234737,265000.0,465000.0,,150000.0,174,18,93,,1,11.3,85.9,0.0,0.0,2.8,0.0,0.0
12021010431,2020, Florida, Collier County,12,21,378976.0,345000.0,885000.0,,150000.0,153,19,88,,1,3.8,88.1,1.9,0.0,6.3,0.0,0.0
12021010434,2020, Florida, Collier County,12,21,771311.513473277,285000.0,575000.0,,105000.0,277,46,155,,3,3.5,75.7,12.4,0.0,4.8,0.0,3.6
12021010435,2020, Florida, Collier County,12,21,43646.11982134125,295000.0,575000.0,,373450.0,430,72,238,,4,1.0,98.0,0.0,0.0,1.0,0.0,0.0
12021010436,2020, Florida, Collier County,12,21,50722.70903638118,315000.0,465000.0,,230000.0,810,130,436,,5,19.3,74.6,3.4,0.3,1.2,0.0,1.3
12021010438,2020, Florida, Collier County,12,21,388009.0,285000.0,435000.0,,330000.0,325,57,165,,3,6.6,81.3,0.3,0.0,7.4,0.0,4.4
12021010514,2020, Florida, Collier County,12,21,42834.666666666664,205000.0,375000.0,,127500.0,206,32,107,,4,4.3,90.0,1.6,0.0,3.5,0.0,0.6
12021010516,2020, Florida, Collier County,12,21,26664.0,205000.0,355000.0,,,141,21,73,,,12.6,85.7,1.0,0.4,0.0,0.0,0.3
12021010517,2020, Florida, Collier County,12,21,8897.333333333332,235000.0,415000.0,,,106,14,62,,,2.0,93.9,1.3,0.5,0.0,0.0,2.3
12021010520,2020, Florida, Collier County,12,21,322.22269066725,195000.0,295000.0,,1250000.0,117,14,73,,1,7.3,76.5,4.8,0.5,7.1,0.0,3.9
12021010601,2020, Florida, Collier County,12,21,135011.24686788116,255000.0,415000.0,,628500.0,70,16,26,,4,4.3,78.4,9.8,0.4,1.0,0.0,6.0
12021010801,2020, Florida, Collier County,12,21,106632.65752874309,205000.0,405000.0,,100000.0,279,48,138,,1,5.0,90.0,4.2,0.0,0.0,0.0,0.8
12021010806,2020, Florida, Collier County,12,21,51397.78338821088,375000.0,725000.0,,,121,15,73,,,2.3,84.8,11.8,0.0,0.0,0.0,1.1
12021010905,2020, Florida, Collier County,12,21,274039.0,505000.0,1085000.0,,228000.0,265,35,140,,6,7.0,93.0,0.0,0.0,0.0,0.0,0.0
12021011003,2020, Florida, Collier County,12,21,880001.0,475000.0,875000.0,473000.0,289900.0,451,87,235,1,4,3.2,96.6,0.0,0.0,0.3,0.0,0.0
12021011110,2020, Florida, Collier County,12,21,4189.7396630928,305000.0,415000.0,,882000.0,162,22,72,,1,14.3,74.1,5.0,0.7,0.0,0.0,6.0
12021011205,2020, Florida, Collier County,12,21,2481.003256386562,95000.0,305000.0,,,2,0,0,,,27.0,14.3,50.2,8.4,0.0,0.0,0.0
12021011207,2020, Florida, Collier County,12,21,121581.66666666666,345000.0,705000.0,,,175,18,106,,,1.8,97.5,0.0,0.7,0.0,0.0,0.0
12021011209,2020, Florida, Collier County,12,21,54912.474449657995,505000.0,1155000.0,,180000.0,536,83,328,,4,11.4,80.6,0.3,0.0,2.1,0.0,5.6
12021011211,2020, Florida, Collier County,12,21,94116.70303305065,325000.0,495000.0,,300000.0,590,126,277,,3,46.7,40.1,13.2,0.0,0.0,0.0,0.0
12023110201,2020, Florida, Columbia County,12,23,274437.0,175000.0,275000.0,312000.0,2582500.0,206,45,93,3,1,3.9,76.1,18.2,0.2,0.8,0.0,0.8
12023110202,2020, Florida, Columbia County,12,23,229619.0,155000.0,245000.0,,116000.0,254,61,102,,3,4.5,62.0,27.9,0.1,1.6,0.0,3.9
12023110901,2020, Florida, Columbia County,12,23,304593.0,165000.0,235000.0,,321600.0,254,44,122,,3,2.2,82.6,8.9,0.5,0.4,0.0,5.4
12023110903,2020, Florida, Columbia County,12,23,132765.0,155000.0,215000.0,,,236,70,93,,,4.6,87.7,5.9,0.0,0.1,0.0,1.7
12027010101,2020, Florida, DeSoto County,12,27,82057.14224897057,175000.0,255000.0,,,112,23,52,,,3.2,91.3,0.6,0.2,0.0,0.0,4.6
12027010200,2020, Florida, DeSoto County,12,27,71416.0,205000.0,235000.0,,240000.0,214,46,93,,5,14.0,60.4,15.9,0.0,0.6,0.0,9.2
12027010302,2020, Florida, DeSoto County,12,27,3865.0,175000.0,195000.0,,,50,12,14,,,3.4,35.5,43.7,0.0,0.0,0.0,17.4
12027010403,2020, Florida, DeSoto County,12,27,73394.0,165000.0,295000.0,,350000.0,230,41,109,,1,2.1,91.7,2.4,0.9,0.7,0.1,2.0
12027010404,2020, Florida, DeSoto County,12,27,141105.0,145000.0,345000.0,,,138,43,55,,,13.2,77.9,3.9,0.1,0.0,0.0,4.8
12031000101,2020, Florida, Duval County,12,31,34626.8,135000.0,175000.0,3412000.0,,164,32,80,1,,2.5,60.8,36.0,0.6,0.0,0.0,0.0
12031001100,2020, Florida, Duval County,12,31,10277.0,255000.0,395000.0,278000.0,350000.0,230,39,112,1,1,3.8,57.3,33.7,1.4,3.1,0.0,0.7
12031002701,2020, Florida, Duval County,12,31,46021.44378024264,115000.0,165000.0,519000.0,100000.0,182,31,86,1,6,5.0,8.6,85.4,0.1,0.0,0.0,0.9
12031002702,2020, Florida, Duval County,12,31,10255.0,125000.0,165000.0,,,180,37,64,,,6.7,16.5,75.6,0.0,0.0,0.0,1.3
12031002802,2020, Florida, Duval County,12,31,13164.0,105000.0,155000.0,,,157,31,64,,,5.1,5.8,85.0,0.0,1.9,0.0,2.2
12031002901,2020, Florida, Duval County,12,31,6462.0,105000.0,145000.0,,,167,40,56,,,0.5,13.6,82.3,0.2,0.0,0.0,3.4
12031010301,2020, Florida, Duval County,12,31,78541.0,255000.0,345000.0,472000.0,363500.0,539,111,227,6,6,2.5,49.2,39.8,0.1,3.7,0.0,4.7
12031010306,2020, Florida, Duval County,12,31,51710.5,235000.0,265000.0,221500.0,,231,26,85,2,,0.0,30.7,69.3,0.0,0.0,0.0,0.0
12031010502,2020, Florida, Duval County,12,31,324010.125467092,275000.0,325000.0,301500.0,10000.0,594,118,268,4,1,12.0,36.6,36.1,0.0,10.3,0.0,5.0
12031010503,2020, Florida, Duval County,12,31,278178.0229309044,185000.0,265000.0,206000.0,10000.0,592,158,226,1,1,4.6,23.0,71.8,0.0,0.3,0.0,0.2
12031010900,2020, Florida, Duval County,12,31,6928.0,145000.0,225000.0,,150000.0,236,50,79,,1,2.9,14.8,74.4,1.7,0.1,0.0,6.2
12031011300,2020, Florida, Duval County,12,31,49749.0,155000.0,205000.0,,272000.0,123,39,43,,1,4.2,5.7,90.1,0.0,0.0,0.0,0.0
12031011400,2020, Florida, Duval County,12,31,49863.0,115000.0,155000.0,,,144,37,57,,,1.5,1.4,94.0,1.6,0.2,0.0,1.4
12031011700,2020, Florida, Duval County,12,31,7162.0,165000.0,275000.0,198000.0,1024300.0,182,44,70,6,3,10.7,59.6,24.3,0.0,0.0,0.0,5.4
12031011800,2020, Florida, Duval County,12,31,107343.0,125000.0,165000.0,590000.0,920000.0,136,31,58,13,3,7.8,48.9,40.0,0.8,1.0,0.0,1.5
12031011904,2020, Florida, Duval County,12,31,80205.17071135365,265000.0,325000.0,,,574,79,219,,,2.1,42.4,49.4,0.0,4.9,0.0,1.2
12031012300,2020, Florida, Duval County,12,31,44169.0,185000.0,245000.0,168000.0,507500.0,290,40,149,5,8,4.7,60.7,30.3,2.8,0.0,0.0,1.5
12031012500,2020, Florida, Duval County,12,31,7217.0,165000.0,225000.0,,7500.0,240,27,113,,1,6.0,58.3,23.4,0.0,1.5,0.0,10.8
12031012704,2020, Florida, Duval County,12,31,17528.91151966401,165000.0,235000.0,699000.0,,414,98,174,1,,3.9,21.7,64.5,0.0,2.8,0.0,7.1
12031012800,2020, Florida, Duval County,12,31,35576.0,165000.0,225000.0,770000.0,15000.0,453,91,218,1,1,2.9,37.8,46.9,0.0,6.9,0.0,5.5
12031013100,2020, Florida, Duval County,12,31,7043.9277463279095,195000.0,345000.0,646000.0,337000.0,131,20,67,1,1,6.9,78.9,9.7,0.0,4.1,0.0,0.4
12031013200,2020, Florida, Duval County,12,31,2220.0722536720905,255000.0,295000.0,,,10,2,4,,,6.9,74.1,15.1,1.7,1.4,0.5,0.5
12031013302,2020, Florida, Duval County,12,31,98766.25892769035,135000.0,185000.0,,,181,41,72,,,3.2,45.6,43.1,0.4,5.8,0.4,1.4
12031013403,2020, Florida, Duval County,12,31,54070.0,225000.0,265000.0,,1575000.0,157,24,77,,1,5.3,41.4,50.4,0.0,1.1,0.0,1.9
12031013502,2020, Florida, Duval County,12,31,44085.0,175000.0,265000.0,,,212,45,93,,,9.6,46.9,30.2,0.0,2.7,0.0,10.6
12031013522,2020, Florida, Duval County,12,31,238920.0,175000.0,285000.0,,903000.0,196,49,83,,1,8.4,49.3,30.7,1.0,8.8,0.0,1.9
12031013525,2020, Florida, Duval County,12,31,151828.8,135000.0,205000.0,239000.0,633400.0,462,137,170,2,2,8.2,32.0,56.2,0.0,3.0,0.0,0.5
12031013723,2020, Florida, Duval County,12,31,211563.0,265000.0,335000.0,940000.0,50000.0,1536,225,632,3,7,10.5,40.6,37.1,0.6,2.4,0.0,8.9
12031013728,2020, Florida, Duval County,12,31,118268.35051925981,225000.0,325000.0,,,247,49,124,,,9.6,52.8,31.6,0.0,0.3,0.0,5.7
12031013730,2020, Florida, Duval County,12,31,23162.666666666664,215000.0,335000.0,311000.0,,278,57,128,1,,4.7,60.7,26.3,0.0,7.4,0.0,1.0
12031013904,2020, Florida, Duval County,12,31,25310.0,75000.0,175000.0,361000.0,5000.0,385,62,128,1,1,8.4,74.8,11.9,0.0,3.3,0.0,1.6
12031014101,2020, Florida, Duval County,12,31,1662.9999999999998,305000.0,605000.0,229000.0,150000.0,355,78,197,7,5,4.1,93.2,0.7,0.0,1.3,0.0,0.7
12031014203,2020, Florida, Duval County,12,31,62499.0,255000.0,585000.0,542500.0,706500.0,343,60,190,6,9,3.5,93.8,1.6,0.0,1.0,0.0,0.0
12031014331,2020, Florida, Duval County,12,31,75467.0,135000.0,415000.0,682000.0,649000.0,307,71,154,3,5,21.1,59.0,11.5,0.0,5.6,0.0,2.8
12031014338,2020, Florida, Duval County,12,31,33663.0,165000.0,245000.0,,228950.0,219,49,100,,2,13.9,65.8,11.9,0.0,5.0,0.0,3.4
12031014413,2020, Florida, Duval County,12,31,179835.47160389164,235000.0,425000.0,2020000.0,150000.0,221,30,125,2,7,2.1,55.6,13.6,1.3,25.5,0.0,2.0
12031014416,2020, Florida, Duval County,12,31,196924.89559294336,285000.0,385000.0,,490750.0,262,43,140,,2,6.0,66.1,19.0,0.2,7.5,0.0,1.1
12031014417,2020, Florida, Duval County,12,31,66082.97084599777,225000.0,355000.0,1639000.0,150000.0,407,74,203,3,10,9.8,57.7,10.7,0.0,15.7,2.0,4.0
12031014418,2020, Florida, Duval County,12,31,88831.02915400223,485000.0,805000.0,591000.0,,104,17,58,1,,5.9,91.8,0.0,0.0,2.3,0.0,0.0
12031014424,2020, Florida, Duval County,12,31,224394.79929878144,305000.0,475000.0,2660000.0,146200.0,521,73,285,1,1,13.4,64.8,12.7,0.6,6.1,0.0,2.4
12031014427,2020, Florida, Duval County,12,31,39618.79533968994,165000.0,225000.0,403000.0,250000.0,97,18,48,4,9,6.2,53.7,1.2,0.0,5.2,0.0,33.7
12031014500,2020, Florida, Duval County,12,31,68516.0,205000.0,275000.0,1177000.0,944800.0,216,53,87,1,2,9.1,62.8,12.3,0.6,9.2,0.0,6.0
12031014702,2020, Florida, Duval County,12,31,724.0,215000.0,325000.0,,,184,31,94,,,7.0,48.0,42.1,0.8,1.0,0.0,1.2
12031014704,2020, Florida, Duval County,12,31,46930.216548266435,205000.0,305000.0,99000.0,20000.0,164,35,75,1,1,11.3,31.2,55.7,0.4,0.7,0.0,0.6
12031014901,2020, Florida, Duval County,12,31,39370.0,175000.0,255000.0,606000.0,,374,98,155,1,,4.4,53.9,35.0,0.0,2.7,0.0,3.9
12031015001,2020, Florida, Duval County,12,31,57022.0,195000.0,295000.0,,680800.0,442,91,202,,1,2.7,52.9,34.4,0.0,8.6,0.0,1.4
12031015200,2020, Florida, Duval County,12,31,1059.0,165000.0,225000.0,,,173,41,75,,,8.3,51.2,35.3,0.0,2.5,0.0,2.6
12031015600,2020, Florida, Duval County,12,31,16939.0,185000.0,305000.0,267000.0,490000.0,222,38,115,1,2,8.8,74.9,12.6,0.0,0.9,0.0,2.9
12031015702,2020, Florida, Duval County,12,31,15815.333333333332,225000.0,275000.0,72000.0,554600.0,142,19,72,1,6,5.9,78.2,10.3,0.0,5.6,0.0,0.0
12031015803,2020, Florida, Duval County,12,31,63996.359267324304,195000.0,275000.0,,817100.0,208,36,104,,1,11.3,62.7,16.5,0.0,2.3,0.0,7.2
12031015804,2020, Florida, Duval County,12,31,65254.0,175000.0,265000.0,,800250.0,216,47,108,,4,10.4,81.0,4.9,0.0,0.5,0.0,3.2
12031015925,2020, Florida, Duval County,12,31,54251.0,195000.0,275000.0,732000.0,,124,21,64,3,,11.1,49.5,29.0,0.0,6.8,0.0,3.6
12031015929,2020, Florida, Duval County,12,31,20975.073203850734,205000.0,285000.0,172000.0,277500.0,296,55,152,3,4,6.6,56.0,12.1,0.0,24.6,0.0,0.5
12031016102,2020, Florida, Duval County,12,31,26332.5,185000.0,265000.0,354000.0,952600.0,159,30,71,6,2,9.4,49.7,20.9,0.0,5.9,0.0,14.1
12031016500,2020, Florida, Duval County,12,31,364.0,255000.0,425000.0,87500.0,200000.0,331,54,193,2,5,6.6,81.1,5.7,0.0,5.2,1.1,0.2
12031016727,2020, Florida, Duval County,12,31,37830.0,205000.0,325000.0,422000.0,459000.0,138,32,62,2,1,11.3,75.2,5.7,0.0,0.6,0.0,7.2
12031016730,2020, Florida, Duval County,12,31,48461.01983290719,305000.0,395000.0,1230000.0,1160000.0,271,39,129,1,2,5.1,63.0,0.0,0.0,29.2,0.0,2.7
12031016801,2020, Florida, Duval County,12,31,,285000.0,475000.0,312000.0,375500.0,147,24,71,3,2,4.0,85.9,0.0,0.0,4.3,0.0,5.8
12031016807,2020, Florida, Duval County,12,31,87065.0,185000.0,305000.0,648000.0,350000.0,232,41,131,1,1,8.1,74.5,6.6,0.1,5.6,0.0,5.1
12031990000,2020, Florida, Duval County,12,31,,,,,,,,,,,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
12033000300,2020, Florida, Escambia County,12,33,496381.0,225000.0,325000.0,309000.0,400000.0,241,35,110,5,8,10.7,66.6,21.7,0.0,0.5,0.0,0.5
12033001103,2020, Florida, Escambia County,12,33,497722.0,195000.0,375000.0,,60150.0,170,31,87,,2,8.0,86.5,5.0,0.2,0.0,0.0,0.2
12033001300,2020, Florida, Escambia County,12,33,198699.0,155000.0,235000.0,278500.0,2425000.0,220,34,104,4,3,3.0,36.8,58.6,0.0,0.5,0.0,1.2
12033001402,2020, Florida, Escambia County,12,33,102437.0,185000.0,245000.0,612000.0,620000.0,425,71,193,4,13,14.9,52.0,27.0,0.0,2.2,0.0,3.9
12033001600,2020, Florida, Escambia County,12,33,14029.0,115000.0,155000.0,,,27,9,9,,,8.9,28.1,62.3,0.4,0.2,0.0,0.2
12033001800,2020, Florida, Escambia County,12,33,97511.0,145000.0,185000.0,246000.0,1120000.0,59,14,30,1,2,4.5,33.2,56.0,0.0,3.5,0.0,2.8
12033002604,2020, Florida, Escambia County,12,33,2072935.0,305000.0,435000.0,205000.0,791000.0,493,67,251,1,1,8.8,82.7,3.1,0.3,4.2,0.0,0.9
12033002703,2020, Florida, Escambia County,12,33,12831.0,155000.0,195000.0,,,124,22,63,,,7.2,47.1,44.5,0.3,0.8,0.0,0.0
12033002801,2020, Florida, Escambia County,12,33,83726.0,155000.0,215000.0,,160600.0,115,22,55,,2,3.0,72.4,21.6,0.4,0.2,0.0,2.3
